n, q, tp, g, app, MOS, stdev, Queue, SU
100, 10B,50,1, hostFDO,2.4028480419564686,0.1166700440508613,22401056.0,0.9996619108928574
100, 10B,60,1, hostVID,2.687597451564929,0.2767090697658286,13443032.0,0.6945399258928571
100, 10B,60,1, hostLVD,3.1792606587751053,0.2865882818304304,21849424.0,0.9857572238095238
100, 10B,60,1, hostFDO,2.701108442951717,0.0690423794025647,26886064.0,0.999646687797619
100, 10B,70,1, hostVID,3.013042035226692,0.2753949523150494,15685536.0,0.999679112755102
100, 10B,70,1, hostLVD,3.1934579687443727,0.3402186016399353,25483000.0,0.9663378555729984
100, 10B,70,1, hostFDO,2.954993912441519,0.0709311237745037,31371072.0,0.9996314257653062
100, 10B,80,1, hostVID,3.2962159931339983,0.2726737521588703,17928040.0,0.99966574375
100, 10B,80,1, hostLVD,3.2890005134614166,0.2422781610399665,29128568.0,0.9699000821428572
100, 10B,80,1, hostFDO,3.1939794456075257,0.0629377100939787,35844088.0,0.9996259732142856
100, 10B,90,1, hostVID,3.4451803753750383,0.293587999872373,20170544.0,0.999652175595238
100, 10B,90,1, hostLVD,3.280584686066759,0.4451296745201096,32762144.0,0.9260690094017092
100, 10B,90,1, hostFDO,3.4078063323166354,0.0846156799310002,40329096.0,0.9996142444444444
100, 10B,100,1, hostVID,3.621379627105509,0.2391904710290365,22401056.0,0.99963894125
100, 10B,100,1, hostLVD,3.355199422208019,0.3383355575891747,36407712.0,0.9338154090109888
100, 10B,100,1, hostFDO,3.580085647254753,0.0898568294433652,44802112.0,0.9996038239285714
100, 10B,110,1, hostVID,3.7190217374640766,0.2232006973957335,24643560.0,0.9996236469155844
100, 10B,110,1, hostLVD,3.4141197185038186,0.3150512035540828,40041288.0,0.9129367074925074
100, 10B,110,1, hostFDO,3.7491039536506414,0.0805948140102673,49287120.0,0.9995916688311688
100, 10B,120,1, hostVID,3.748076799857444,0.2774276349170104,26886064.0,0.9996104870535714
100, 10B,120,1, hostLVD,3.3850162422561647,0.3425883828747612,43686856.0,0.8843699755494505
100, 10B,120,1, hostFDO,3.892344966366526,0.0738571192659205,53760136.0,0.9995814043154764
100, 10B,130,1, hostVID,3.7522734946190015,0.290658348988037,29128568.0,0.9995995765109892
100, 10B,130,1, hostLVD,3.479108971047548,0.2817775977630331,47320432.0,0.8973274618765849
100, 10B,130,1, hostFDO,4.046129198337886,0.0673185694819681,58245144.0,0.9995689793269232
100, 10B,140,1, hostVID,3.8759086743717455,0.2093504196670279,31371072.0,0.999590468239796
100, 10B,140,1, hostLVD,3.512749942840248,0.294935876017622,50966000.0,0.8806520098901098
100, 10B,140,1, hostFDO,4.15663578173729,0.0562530919724333,62730152.0,0.9995582762117348
100, 10B,150,1, hostVID,3.875113733862207,0.2372739114707427,33601584.0,0.999582608809524
100, 10B,150,1, hostLVD,3.557145452400721,0.2954813551472404,54611568.0,0.8670994664468865
100, 10B,150,1, hostFDO,4.2634391347040665,0.0774231953907731,67203168.0,0.9995441375
100, R,50,1, hostVID,2.5072892791054207,0.2707283522719111,52429024.0,0.9997162564285714
100, R,50,1, hostLVD,3.083991776966396,0.1933955805738235,52429024.0,0.9912823054945056
100, R,50,1, hostFDO,2.4028480419564686,0.1166700440508613,52429024.0,0.9996619108928574
100, R,60,1, hostVID,2.687597451564929,0.2767090697658286,52429024.0,0.6945399258928571
100, R,60,1, hostLVD,3.1792606587751053,0.2865882818304304,52429024.0,0.9857572238095238
100, R,60,1, hostFDO,2.701108442951717,0.0690423794025647,52429024.0,0.999646687797619
100, R,70,1, hostVID,3.013042035226692,0.2753949523150494,52429024.0,0.999679112755102
100, R,70,1, hostLVD,3.1934579687443727,0.3402186016399353,52429024.0,0.9663378555729984
100, R,70,1, hostFDO,2.954993912441519,0.0709311237745037,52429024.0,0.9996314257653062
100, R,80,1, hostVID,3.2962159931339983,0.2726737521588703,52429024.0,0.99966574375
100, R,80,1, hostLVD,3.2890005134614166,0.2422781610399665,52429024.0,0.9699000821428572
100, R,80,1, hostFDO,3.1939794456075257,0.0629377100939787,52429024.0,0.9996259732142856
100, R,90,1, hostVID,3.4451803753750383,0.293587999872373,52429024.0,0.999652175595238
100, R,90,1, hostLVD,3.280584686066759,0.4451296745201096,52429024.0,0.9260690094017092
100, R,90,1, hostFDO,3.4078063323166354,0.0846156799310002,52429024.0,0.9996142444444444
100, R,100,1, hostVID,3.621379627105509,0.2391904710290365,52429024.0,0.99963894125
100, R,100,1, hostLVD,3.355199422208019,0.3383355575891747,52429024.0,0.9338154090109888
100, R,100,1, hostFDO,3.580085647254753,0.0898568294433652,52429024.0,0.9996038239285714
100, R,110,1, hostVID,3.7190217374640766,0.2232006973957335,52429024.0,0.9996236469155844
100, R,110,1, hostLVD,3.4141197185038186,0.3150512035540828,52429024.0,0.9129367074925074
100, R,110,1, hostFDO,3.7491039536506414,0.0805948140102673,52429024.0,0.9995916688311688
100, R,120,1, hostVID,3.748076799857444,0.2774276349170104,52429024.0,0.9996104870535714
100, R,120,1, hostLVD,3.3850162422561647,0.3425883828747612,52429024.0,0.8843699755494505
100, R,120,1, hostFDO,3.892344966366526,0.0738571192659205,52429024.0,0.9995814043154764
100, R,130,1, hostVID,3.7522734946190015,0.290658348988037,52429024.0,0.9995995765109892
100, R,130,1, hostLVD,3.479108971047548,0.2817775977630331,52429024.0,0.8973274618765849
100, R,130,1, hostFDO,4.046129198337886,0.0673185694819681,52429024.0,0.9995689793269232
100, R,140,1, hostVID,3.8759086743717455,0.2093504196670279,52429024.0,0.999590468239796
100, R,140,1, hostLVD,3.512749942840248,0.294935876017622,52429024.0,0.8806520098901098
100, R,140,1, hostFDO,4.15663578173729,0.0562530919724333,52429024.0,0.9995582762117348
100, R,150,1, hostVID,3.875113733862207,0.2372739114707427,52429024.0,0.999582608809524
100, R,150,1, hostLVD,3.557145452400721,0.2954813551472404,52429024.0,0.8670994664468865
100, R,150,1, hostFDO,4.2634391347040665,0.0774231953907731,52429024.0,0.9995441375
1, B,50,0, hostVID,1.322769323556682,0.0,11992.0,0.10114425
1, B,50,0, hostLVD,1.713161220988087,0.0,23984.0,0.1941267032967033
1, B,50,0, hostFDO,2.1387859731246994,0.0,23984.0,0.8734601428571428
1, B,60,0, hostVID,2.900031172026337,0.0,23984.0,0.6792510714285713
1, B,60,0, hostLVD,1.6648445570045054,0.0,23984.0,0.1798649816849817
1, B,60,0, hostFDO,2.5687371821993,0.0,35976.0,0.9395828273809522
1, B,70,0, hostVID,3.0916385791743672,0.0,23984.0,0.6575974744897959
1, B,70,0, hostLVD,2.0633846378691936,0.0,35976.0,0.2286587127158555
1, B,70,0, hostFDO,2.7802726384239,0.0,35976.0,0.9100660459183672
1, B,80,0, hostVID,3.227530183886813,0.0,23984.0,0.6279504464285715
1, B,80,0, hostLVD,2.1074404999485314,0.0,35976.0,0.2116854395604395
1, B,80,0, hostFDO,3.0330228291398,0.0,35976.0,0.9257380580357144
1, B,90,0, hostVID,2.6653719426364986,0.0,23984.0,0.6349997222222222
1, B,90,0, hostLVD,2.139053263895223,0.0,35976.0,0.189971746031746
1, B,90,0, hostFDO,3.2341288694217,0.0,47968.0,0.9231307242063492
1, B,100,0, hostVID,2.815090373342272,0.0,23984.0,0.5974426071428571
1, B,100,0, hostLVD,2.28093722859847,0.0,47968.0,0.2043438461538461
1, B,100,0, hostFDO,3.3781559535958,0.0,47968.0,0.9018523035714284
1, B,110,0, hostVID,3.662287461468756,0.0,35976.0,0.76742625
1, B,110,0, hostLVD,2.252424703377046,0.0,47968.0,0.1872799000999001
1, B,110,0, hostFDO,3.5768897454378994,0.0,59960.0,0.9213823295454544
1, B,120,0, hostVID,3.5831155085593034,0.0,35976.0,0.7365780357142857
1, B,120,0, hostLVD,2.3317113660320223,0.0,47968.0,0.1720098992673992
1, B,120,0, hostFDO,3.6974056891477,0.0,59960.0,0.9040413839285714
1, B,130,0, hostVID,3.674536797232394,0.0,35976.0,0.725698228021978
1, B,130,0, hostLVD,2.299546559636916,0.0,47968.0,0.1562432206255283
1, B,130,0, hostFDO,3.8066004002688993,0.0,59960.0,0.8871238942307692
1, B,140,0, hostVID,3.7460784977477086,0.0,35976.0,0.7232196811224489
1, B,140,0, hostLVD,2.5704308761668537,0.0,59960.0,0.1563764128728414
1, B,140,0, hostFDO,3.9571763992961,0.0,71952.0,0.8993241262755102
1, B,150,0, hostVID,3.795089983714802,0.0,35976.0,0.7046172976190476
1, B,150,0, hostLVD,2.466639688720072,0.0,59960.0,0.1560427252747253
1, B,150,0, hostFDO,4.052416250045299,0.0,71952.0,0.8848697142857144
1, 5B,50,0, hostVID,2.9867804648075555,0.0,59960.0,0.8751217499999999
1, 5B,50,0, hostLVD,2.931259142204788,0.0,95936.0,0.5129715164835165
1, 5B,50,0, hostFDO,2.3044702780655,0.0,119920.0,0.9604144285714286
1, 5B,60,0, hostVID,3.3667772760802057,0.0,71952.0,0.8453913690476191
1, 5B,60,0, hostLVD,3.0498351491106725,0.0,119920.0,0.4517225641025641
1, 5B,60,0, hostFDO,2.6039389666915,0.0,143904.0,0.9544715327380954
1, 5B,70,0, hostVID,3.306922644643784,0.0,83944.0,0.9012383673469389
1, 5B,70,0, hostLVD,3.096273475063428,0.0,131912.0,0.3922732025117739
1, 5B,70,0, hostFDO,2.8579969099408,0.0,167888.0,0.9495765306122448
1, 5B,80,0, hostVID,3.200868948960683,0.0,95936.0,0.8966660937500001
1, 5B,80,0, hostLVD,3.3400202363840847,0.0,155896.0,0.3641701648351648
1, 5B,80,0, hostFDO,3.0754038789942,0.0,179880.0,0.9471098325892856
1, 5B,90,0, hostVID,3.330626688598968,0.0,107928.0,0.8639583531746031
1, 5B,90,0, hostLVD,3.37495969773951,0.0,167888.0,0.3256810744810745
1, 5B,90,0, hostFDO,3.2662759145233,0.0,203864.0,0.9434445535714286
1, 5B,100,0, hostVID,3.586745977097441,0.0,119920.0,0.8829221964285715
1, 5B,100,0, hostLVD,3.3890935892949083,0.0,191872.0,0.2933485164835165
1, 5B,100,0, hostFDO,3.3933969704706994,0.0,227848.0,0.9141119821428572
1, 5B,110,0, hostVID,3.809859061624712,0.0,131912.0,0.8798268019480519
1, 5B,110,0, hostLVD,3.3905488459999527,0.0,203864.0,0.2665756443556443
1, 5B,110,0, hostFDO,3.5889912800819,0.0,251832.0,0.9306902435064937
1, 5B,120,0, hostVID,3.754059083300416,0.0,143904.0,0.8530721130952381
1, 5B,120,0, hostLVD,3.780319419784887,0.0,227848.0,0.5176020604395605
1, 5B,120,0, hostFDO,3.7283966017029,0.0,275816.0,0.9242734226190475
1, 5B,130,0, hostVID,3.8964886661494456,0.0,155896.0,0.8529903296703296
1, 5B,130,0, hostLVD,3.71896086174097,0.0,239840.0,0.4643229501267962
1, 5B,130,0, hostFDO,3.8567975191336,0.0,299800.0,0.9178554532967031
1, 5B,140,0, hostVID,4.017608888046332,0.0,167888.0,0.8818459183673469
1, 5B,140,0, hostLVD,3.8998406882305217,0.0,263824.0,0.5087445211930927
1, 5B,140,0, hostFDO,3.9822125364021,0.0,323784.0,0.9153083609693878
1, 5B,150,0, hostVID,4.099148132701068,0.0,179880.0,0.8723529285714287
1, 5B,150,0, hostLVD,3.895020644065289,0.0,275816.0,0.474272586080586
1, 5B,150,0, hostFDO,4.0930915087913,0.0,347768.0,0.9092284642857144
1, 10B,50,0, hostVID,3.0257136978612635,0.0,119920.0,0.9207314642857142
1, 10B,50,0, hostLVD,3.140951429337313,0.0,191872.0,0.5556347692307693
1, 10B,50,0, hostFDO,2.3047552393111994,0.0,227848.0,0.9620472678571428
1, 10B,60,0, hostVID,2.3978770356033063,0.0,143904.0,0.9224714285714286
1, 10B,60,0, hostLVD,3.2871126360764555,0.0,227848.0,0.4743304395604396
1, 10B,60,0, hostFDO,2.6031865462842,0.0,275816.0,0.9558322321428572
1, 10B,70,0, hostVID,2.843815495110456,0.0,167888.0,0.922692551020408
1, 10B,70,0, hostLVD,3.294719717645488,0.0,263824.0,0.4125366248037676
1, 10B,70,0, hostFDO,2.8559201901686,0.0,323784.0,0.9495765306122448
1, 10B,80,0, hostVID,3.2607003101598853,0.0,179880.0,0.8918285937499999
1, 10B,80,0, hostLVD,3.244881024814385,0.0,299800.0,0.3661871428571429
1, 10B,80,0, hostFDO,3.0426082550497,0.0,359760.0,0.933216328125
1, 10B,90,0, hostVID,3.305045652728408,0.0,203864.0,0.9100069444444444
1, 10B,90,0, hostLVD,3.249144885659064,0.0,335776.0,0.3289357020757021
1, 10B,90,0, hostFDO,3.2711586354281,0.0,407728.0,0.945080367063492
1, 10B,100,0, hostVID,3.574412163434628,0.0,227848.0,0.8869490178571429
1, 10B,100,0, hostLVD,3.2136999516805744,0.0,371752.0,0.2969583956043956
1, 10B,100,0, hostFDO,3.4412502778866,0.0,455696.0,0.9372929464285714
1, 10B,110,0, hostVID,3.679097832561989,0.0,251832.0,0.8743473051948052
1, 10B,110,0, hostLVD,3.2639947482237064,0.0,407728.0,0.2759545954045954
1, 10B,110,0, hostFDO,3.6666839518994,0.0,503664.0,0.9693875487012988
1, 10B,120,0, hostVID,3.830237384086535,0.0,275816.0,0.8817076785714286
1, 10B,120,0, hostLVD,3.617381694506041,0.0,443704.0,0.580802380952381
1, 10B,120,0, hostFDO,3.8125066385683,0.0,539640.0,0.966638675595238
1, 10B,130,0, hostVID,3.984119998394145,0.0,299800.0,0.8954642719780219
1, 10B,130,0, hostLVD,3.6695211212651486,0.0,479680.0,0.5545745646661031
1, 10B,130,0, hostFDO,3.9466220365453,0.0,587608.0,0.9638803021978024
1, 10B,140,0, hostVID,4.022830191944308,0.0,323784.0,0.8897509056122449
1, 10B,140,0, hostLVD,3.910906735189472,0.0,515656.0,0.5440211067503925
1, 10B,140,0, hostFDO,4.070767154169699,0.0,635576.0,0.9611240242346938
1, 10B,150,0, hostVID,4.026012396277564,0.0,347768.0,0.869720392857143
1, 10B,150,0, hostLVD,4.327753208772095,0.0,551632.0,0.5524920659340659
1, 10B,150,0, hostFDO,4.1863189784318,0.0,683544.0,0.9583783452380952
1, R,50,0, hostVID,3.117893265415892,0.0,527648.0,0.9520385
1, R,50,0, hostLVD,3.2624600931917387,0.0,527648.0,0.5911608131868131
1, R,50,0, hostFDO,2.34395625955,0.0,527648.0,0.9857635892857144
1, R,60,0, hostVID,2.4718073418939355,0.0,527648.0,0.9564091964285716
1, R,60,0, hostLVD,3.3524130390901017,0.0,527648.0,0.4972518864468864
1, R,60,0, hostFDO,2.6499890718098,0.0,527648.0,0.9830685267857144
1, R,70,0, hostVID,2.6638562330393345,0.0,527648.0,0.928201913265306
1, R,70,0, hostLVD,3.3543884904575103,0.0,527648.0,0.4271575510204081
1, R,70,0, hostFDO,2.908694853415,0.0,527648.0,0.9803595663265308
1, R,80,0, hostVID,3.231322060766056,0.0,527648.0,0.9240774553571428
1, R,80,0, hostLVD,3.376454288313969,0.0,527648.0,0.3759784203296703
1, R,80,0, hostFDO,3.1327514174555,0.0,527648.0,0.9776586495535714
1, R,90,0, hostVID,3.413785939076841,0.0,527648.0,0.9411244246031746
1, R,90,0, hostLVD,3.382472435464425,0.0,527648.0,0.3345152991452991
1, R,90,0, hostFDO,3.3302702639019994,0.0,527648.0,0.974903611111111
1, R,100,0, hostVID,3.7430761225616247,0.0,527648.0,0.9406029107142856
1, R,100,0, hostLVD,3.383451100852705,0.0,527648.0,0.3016737692307692
1, R,100,0, hostFDO,3.5069193520118995,0.0,527648.0,0.9721374553571428
1, R,110,0, hostVID,3.757127133996756,0.0,527648.0,0.9317932954545454
1, R,110,0, hostLVD,3.391496962602482,0.0,527648.0,0.2782486013986014
1, R,110,0, hostFDO,3.6666839518994,0.0,527648.0,0.9693875487012988
1, R,120,0, hostVID,3.920328533578712,0.0,527648.0,0.9373899851190476
1, R,120,0, hostLVD,4.3027360022221055,0.0,527648.0,0.6694680769230769
1, R,120,0, hostFDO,3.8125066385683,0.0,527648.0,0.966638675595238
1, R,130,0, hostVID,3.949505167742145,0.0,527648.0,0.9169711813186814
1, R,130,0, hostLVD,4.314921419588004,0.0,527648.0,0.626691301775148
1, R,130,0, hostFDO,3.9466220365453,0.0,527648.0,0.9638803021978024
1, R,140,0, hostVID,4.096543617503631,0.0,527648.0,0.9332183673469387
1, R,140,0, hostLVD,4.327225924400609,0.0,527648.0,0.5919143799058085
1, R,140,0, hostFDO,4.070767154169699,0.0,527648.0,0.9611240242346938
1, R,150,0, hostVID,4.156442790737804,0.0,527648.0,0.92006875
1, R,150,0, hostLVD,4.327753208772095,0.0,527648.0,0.5524920659340659
1, R,150,0, hostFDO,4.1863189784318,0.0,527648.0,0.9583783452380952
10, B,50,0, hostVID,1.3139002456436712,0.0001378351743522,11992.0,0.0599796607142857
10, B,50,0, hostLVD,1.5884095982864803,0.0461233990874033,23984.0,0.2021365714285714
10, B,50,0, hostFDO,1.3447755540432649,0.0583368195347242,23984.0,0.5456994017857143
10, B,60,0, hostVID,2.428545624320833,0.1876810044192787,23984.0,0.6244101815476191
10, B,60,0, hostLVD,1.503009075430314,0.0884314346704805,23984.0,0.1781989487179487
10, B,60,0, hostFDO,2.575939147100561,0.0016361884967667,35976.0,0.9435497395833332
10, B,70,0, hostVID,3.076606594870388,0.0705099869573371,23984.0,0.643318806122449
10, B,70,0, hostLVD,1.9563185227079205,0.1361157216240975,35976.0,0.2651838351648352
10, B,70,0, hostFDO,2.823310847384413,0.0015924358519232,35976.0,0.9361322028061224
10, B,80,0, hostVID,2.9878564167690733,0.1554788983988528,23984.0,0.6396317433035714
10, B,80,0, hostLVD,2.1232333959112712,0.0709703601706964,35976.0,0.2531813695054945
10, B,80,0, hostFDO,2.287458924824366,0.0524279705987341,35976.0,0.5918299955357144
10, B,90,0, hostVID,3.091334160591952,0.1629458919909239,23984.0,0.6000675654761904
10, B,90,0, hostLVD,2.1232110672629982,0.0888357878425624,35976.0,0.2308411904761904
10, B,90,0, hostFDO,3.263394129319055,0.0032169490728884,47968.0,0.9393148680555552
10, B,100,0, hostVID,2.939924060949831,0.1569321935186836,23984.0,0.4451852
10, B,100,0, hostLVD,2.3389582552304065,0.1856855454419524,47968.0,0.2247711516483516
10, B,100,0, hostFDO,3.4298274171856256,0.0077655230594829,47968.0,0.9305889366071428
10, B,110,0, hostVID,3.2275243155921065,0.1792455559418197,35976.0,0.6460230243506493
10, B,110,0, hostLVD,2.362708768170138,0.089343509273502,47968.0,0.203499014985015
10, B,110,0, hostFDO,3.57929875548981,0.0061043229513178,59960.0,0.9222401176948052
10, B,120,0, hostVID,3.695237453860195,0.027213160895479,35976.0,0.7426136264880951
10, B,120,0, hostLVD,2.2643026669924877,0.1680059708812464,47968.0,0.2254432985347985
10, B,120,0, hostFDO,3.726607752679288,0.0015569008017649,59960.0,0.9201322120535712
10, B,130,0, hostVID,3.768990552987594,0.0514049563647278,35976.0,0.7543470068681318
10, B,130,0, hostLVD,2.010586874686264,0.2266446928817225,47968.0,0.1762350295857988
10, B,130,0, hostFDO,3.8346512376927233,0.0052730731631417,59960.0,0.901452934065934
10, B,140,0, hostVID,3.836843056424677,0.0478066400285927,35976.0,0.7387220293367346
10, B,140,0, hostLVD,2.238901857912,0.2290693812893464,59960.0,0.2216582072213501
10, B,140,0, hostFDO,3.962268803442145,0.0026618110035824,71952.0,0.901528650510204
10, B,150,0, hostVID,3.8189765767379034,0.0510330072999079,35976.0,0.6786094678571429
10, B,150,0, hostLVD,2.1303046988931102,0.2455229356387194,59960.0,0.2144819926739926
10, B,150,0, hostFDO,4.079517947605162,0.0015145142046972,71952.0,0.8995081630952384
10, 5B,50,0, hostVID,1.907508858486362,0.1766036142815978,59960.0,0.6474138535714286
10, 5B,50,0, hostLVD,3.281809870594573,0.0332334360812112,95936.0,0.5706852967032967
10, 5B,50,0, hostFDO,2.3037912123852538,0.0036324848527024,119920.0,0.9594695232142856
10, 5B,60,0, hostVID,2.923542940862905,0.2303709065004813,71952.0,0.833807050595238
10, 5B,60,0, hostLVD,3.317339335915306,0.024377451824641,119920.0,0.4800760366300367
10, 5B,60,0, hostFDO,2.60475407085071,0.0013722081199161,143904.0,0.954215007440476
10, 5B,70,0, hostVID,2.878309373977744,0.2016678890851148,83944.0,0.9098545790816326
10, 5B,70,0, hostLVD,3.2510707980798306,0.0413915687838427,131912.0,0.4056801444270015
10, 5B,70,0, hostFDO,2.8604252194926687,5.288022559403597e-05,167888.0,0.9503470625
10, 5B,80,0, hostVID,3.275270006581688,0.1347983091057649,95936.0,0.931699765625
10, 5B,80,0, hostLVD,3.3986142925473595,0.0192333207957365,155896.0,0.3680843777472527
10, 5B,80,0, hostFDO,3.073271067799603,0.0024254459979977,179880.0,0.9460140145089284
10, 5B,90,0, hostVID,3.554622465345435,0.1038180813379891,107928.0,0.9239659722222222
10, 5B,90,0, hostLVD,3.416454863502959,0.0202675528676258,167888.0,0.329204065934066
10, 5B,90,0, hostFDO,3.2688900217933847,5.64104648007351e-05,203864.0,0.9441553888888888
10, 5B,100,0, hostVID,3.695444251029759,0.048401412754654,119920.0,0.9257501375
10, 5B,100,0, hostLVD,3.4200794459401207,0.0203998953915525,191872.0,0.2965443747252747
10, 5B,100,0, hostFDO,3.4390542825226444,4.238204250779973e-05,227848.0,0.9378684553571428
10, 5B,110,0, hostVID,3.7808643606780623,0.0131012226380176,131912.0,0.8960488198051948
10, 5B,110,0, hostLVD,3.5952439843508563,0.1761988646108888,203864.0,0.5167374655344655
10, 5B,110,0, hostFDO,3.553339816034895,0.005725966175306,251832.0,0.910649635551948
10, 5B,120,0, hostVID,3.854131233192343,0.0441501939177687,143904.0,0.888622462797619
10, 5B,120,0, hostLVD,3.873339380504778,0.1011266802354507,227848.0,0.5688800036630036
10, 5B,120,0, hostFDO,3.730661353835159,4.314117153958062e-05,275816.0,0.9249403883928572
10, 5B,130,0, hostVID,3.9440726380439592,0.038762057536406,155896.0,0.8887572678571427
10, 5B,130,0, hostLVD,3.9789153571953433,0.0461723455207993,239840.0,0.5441832899408284
10, 5B,130,0, hostFDO,3.859852659391623,0.0002340240060537,299800.0,0.9186698138736265
10, 5B,140,0, hostVID,4.044564545267857,0.0546154223556867,167888.0,0.8924907474489796
10, 5B,140,0, hostLVD,3.983295870055084,0.0552021241032128,263824.0,0.5216151153846154
10, 5B,140,0, hostFDO,3.9844467025499455,4.53699151835961e-05,323784.0,0.916215600127551
10, 5B,150,0, hostVID,4.04458742527591,0.1668407750156033,179880.0,0.8925129535714287
10, 5B,150,0, hostLVD,3.941949307118594,0.0772270864290764,275816.0,0.4819200754578754
10, 5B,150,0, hostFDO,4.032626566011716,7.297285744840026e-05,347768.0,0.8828401845238099
10, 10B,50,0, hostVID,3.080504025702618,0.1641139363938576,119920.0,0.9374094535714284
10, 10B,50,0, hostLVD,3.372786844925616,0.0299548820852033,191872.0,0.5842363142857143
10, 10B,50,0, hostFDO,2.3070904172389017,6.593924164232661e-05,227848.0,0.9628181821428572
10, 10B,60,0, hostVID,2.7507042874891563,0.1083827913687472,143904.0,0.933724386904762
10, 10B,60,0, hostLVD,3.3605421023502715,0.0214089237451168,227848.0,0.484669771062271
10, 10B,60,0, hostFDO,2.5794335479042947,3.5821300271002434e-05,275816.0,0.9471049821428572
10, 10B,70,0, hostVID,2.839089539549929,0.1199229970360147,167888.0,0.9382691530612244
10, 10B,70,0, hostLVD,3.3427081896257658,0.0179762420363944,263824.0,0.4151613265306123
10, 10B,70,0, hostFDO,2.8578545744484787,5.633067234665999e-05,323784.0,0.9503279426020408
10, 10B,80,0, hostVID,3.229867735388465,0.1858263495640216,179880.0,0.9401558125
10, 10B,80,0, hostLVD,3.358301701391897,0.0454849706607789,299800.0,0.370618184065934
10, 10B,80,0, hostFDO,3.078497208312948,0.0013126763799378,359760.0,0.9481002433035716
10, 10B,90,0, hostVID,3.556865489009321,0.1081015669979332,203864.0,0.93497135515873
10, 10B,90,0, hostLVD,3.3129039877842628,0.0439344983086913,335776.0,0.3319493089133089
10, 10B,90,0, hostFDO,3.2730698596873182,9.848072594576064e-05,407728.0,0.9452025674603172
10, 10B,100,0, hostVID,3.7143635498894607,0.027109373022152,227848.0,0.9293167607142856
10, 10B,100,0, hostLVD,3.2852744507684117,0.0506741025748235,371752.0,0.2997814142857143
10, 10B,100,0, hostFDO,3.446459263485612,6.87037327602003e-05,455696.0,0.9399242267857144
10, 10B,110,0, hostVID,3.7970254361894353,0.0327497286854653,251832.0,0.9133331233766232
10, 10B,110,0, hostLVD,3.6005775854307203,0.0860055720643089,407728.0,0.6193414095904096
10, 10B,110,0, hostFDO,3.6678050407133727,3.887037297006149e-05,503664.0,0.9693899821428572
10, 10B,120,0, hostVID,3.8960583392395542,0.0620987501144895,275816.0,0.9107935714285714
10, 10B,120,0, hostLVD,3.797398777875036,0.0719786729248675,443704.0,0.6206179313186814
10, 10B,120,0, hostFDO,3.8136131448058577,4.624849824288873e-05,539640.0,0.9666219456845238
10, 10B,130,0, hostVID,3.986545541032699,0.027130159144284,299800.0,0.9062427719780218
10, 10B,130,0, hostLVD,3.8704554116603687,0.0914874475231965,479680.0,0.5894271098901098
10, 10B,130,0, hostFDO,3.947772102776587,6.8351198006520805e-06,587608.0,0.9638936861263736
10, 10B,140,0, hostVID,4.0566006477841405,0.0801013806127904,323784.0,0.9078563290816326
10, 10B,140,0, hostLVD,3.9787182481195456,0.0272510573573878,515656.0,0.5652082684458399
10, 10B,140,0, hostFDO,4.071889894019293,4.3011052360644295e-05,635576.0,0.961117332270408
10, 10B,150,0, hostVID,4.093473880140292,0.0839741582188616,347768.0,0.907808861904762
10, 10B,150,0, hostLVD,4.3603238375484095,0.0198344859348133,551632.0,0.5547704417582418
10, 10B,150,0, hostFDO,4.187423664534734,5.6958114192350257e-05,683544.0,0.9583515773809528
10, R,50,0, hostVID,3.159428634532648,0.0500190156848877,527648.0,0.9589864035714284
10, R,50,0, hostLVD,3.360313340886476,0.0251769192403713,527648.0,0.597446367032967
10, R,50,0, hostFDO,2.344884742773492,1.0153761116350485e-05,527648.0,0.9857073767857142
10, R,60,0, hostVID,2.710150194279984,0.172298091273585,527648.0,0.9551621488095238
10, R,60,0, hostLVD,3.384067055613432,0.0512828712215982,527648.0,0.4997326043956044
10, R,60,0, hostFDO,2.650895454558573,3.3320989160124e-05,527648.0,0.982977069940476
10, R,70,0, hostVID,2.896867601349406,0.186136123588605,527648.0,0.9522874081632652
10, R,70,0, hostLVD,3.3664968208576767,0.0345953402597166,527648.0,0.4288274976452119
10, R,70,0, hostFDO,2.9095980203537897,4.669691763485001e-05,527648.0,0.980252494897959
10, R,80,0, hostVID,3.286417255324768,0.1330475466384484,527648.0,0.9513707879464286
10, R,80,0, hostLVD,3.406805469089906,0.0432398672588561,527648.0,0.3769737266483516
10, R,80,0, hostFDO,3.1336880635825963,2.703772964103067e-05,527648.0,0.9775632890625
10, R,90,0, hostVID,3.520028450232356,0.1197192307513438,527648.0,0.943786119047619
10, R,90,0, hostLVD,3.405115490324537,0.0421316213776741,527648.0,0.3352095641025641
10, R,90,0, hostFDO,3.331288359576376,2.1775094408914843e-05,527648.0,0.9748500753968252
10, R,100,0, hostVID,3.728946160671505,0.0399342420582377,527648.0,0.9456114160714284
10, R,100,0, hostLVD,3.411830863928595,0.0285593758693683,527648.0,0.3018419615384615
10, R,100,0, hostFDO,3.507994497254762,3.396970414817961e-05,527648.0,0.972117379464286
10, R,110,0, hostVID,3.827977984402374,0.0301780201739458,527648.0,0.94039399025974
10, R,110,0, hostLVD,4.2800674983380445,0.0707735073599336,527648.0,0.7292556453546454
10, R,110,0, hostFDO,3.6678050407133727,3.887037297006149e-05,527648.0,0.9693899821428572
10, R,120,0, hostVID,3.907716303127819,0.0440735426889873,527648.0,0.9330229672619048
