n, q, tp, g, app, MOS, stdev, Queue
80, B, 150, 1, hostLVD, 3.6100729752620473, 0.32093800452477395, 4377080
80, B, 150, 1, hostFDO, 4.251553435727896, 0.09132998815908457, 5384408
80, 5B, 50, 1, hostVID, 2.4691464915825567, 0.23256619179138896, 4485008
80, 5B, 50, 1, hostLVD, 3.098972666026613, 0.18080628840416124, 7291136
80, 5B, 50, 1, hostFDO, 2.430800816262493, 0.15235897164794363, 8970016
80, 5B, 60, 1, hostVID, 2.7588201664503123, 0.27697230480826657, 5384408
80, 5B, 60, 1, hostLVD, 3.196449504549663, 0.18368540718880846, 8742168
80, 5B, 60, 1, hostFDO, 2.763312521647659, 0.21718489240817343, 10756824
80, 5B, 70, 1, hostVID, 3.063588940411246, 0.29719279806817156, 6283808
80, 5B, 70, 1, hostLVD, 3.2645514674900693, 0.25408033956760534, 10193200
80, 5B, 70, 1, hostFDO, 2.9655030617344122, 0.0730566001646613, 12555624
80, 5B, 80, 1, hostVID, 3.236096492754891, 0.3098643002815598, 7171216
80, 5B, 80, 1, hostLVD, 3.3531153374071474, 0.2101276829801511, 11656224
80, 5B, 80, 1, hostFDO, 3.1949959318082475, 0.07526889572982105, 14342432
80, 5B, 90, 1, hostVID, 3.4681673463800924, 0.2648900829878354, 8070616
80, 5B, 90, 1, hostLVD, 3.4180546391719107, 0.2362507990511258, 13107256
80, 5B, 90, 1, hostFDO, 3.3992032910709207, 0.06803203134050996, 16129240
80, 5B, 100, 1, hostVID, 3.66547875365363, 0.22258172608883564, 8970016
80, 5B, 100, 1, hostLVD, 3.412274713225402, 0.2957253316977661, 14570280
80, 5B, 100, 1, hostFDO, 3.5841566771901636, 0.07511017529931599, 17928040
80, 5B, 110, 1, hostVID, 3.748255299531593, 0.21174100799328924, 9857424
80, 5B, 110, 1, hostLVD, 3.3625749306891675, 0.42385031619229696, 16021312
80, 5B, 110, 1, hostFDO, 3.7631566691199616, 0.07846177306933809, 19714848
80, 5B, 120, 1, hostVID, 3.7442156618932003, 0.3027507640928129, 10756824
80, 5B, 120, 1, hostLVD, 3.4842712147548673, 0.28318935869464895, 17472344
80, 5B, 120, 1, hostFDO, 3.89525502986086, 0.09858677790398487, 21513648
80, 5B, 130, 1, hostVID, 3.819586905094908, 0.25469228783025283, 11656224
80, 5B, 130, 1, hostLVD, 3.5143769681562365, 0.3348896733618432, 18935368
80, 5B, 130, 1, hostFDO, 4.032862193748405, 0.09758184748426744, 23300456
80, 5B, 140, 1, hostVID, 3.869273503804837, 0.21788422926018197, 12555624
80, 5B, 140, 1, hostLVD, 3.6092169682248287, 0.33347179456002135, 20386400
80, 5B, 140, 1, hostFDO, 4.150314547947834, 0.07623942224436529, 25099256
80, 5B, 150, 1, hostVID, 3.9131385156975145, 0.21465407587326732, 13443032
80, 5B, 150, 1, hostLVD, 3.614609137932471, 0.2242742920194298, 21849424
80, 5B, 150, 1, hostFDO, 4.2626153200396875, 0.08410498542430754, 26886064
80, 10B, 50, 1, hostVID, 2.5376692981668447, 0.265779897965301, 8970016
80, 10B, 50, 1, hostLVD, 3.098972666026613, 0.18080628840416124, 14570280
80, 10B, 50, 1, hostFDO, 2.430800816262493, 0.15235897164794363, 17928040
80, 10B, 60, 1, hostVID, 2.7644121634429863, 0.24659458029795644, 10756824
80, 10B, 60, 1, hostLVD, 3.196449504549663, 0.18368540718880846, 17472344
80, 10B, 60, 1, hostFDO, 2.763312521647659, 0.21718489240817343, 21513648
80, 10B, 70, 1, hostVID, 3.063588940411246, 0.29719279806817156, 12555624
80, 10B, 70, 1, hostLVD, 3.2645514674900693, 0.25408033956760534, 20386400
80, 10B, 70, 1, hostFDO, 2.9655030617344122, 0.0730566001646613, 25099256
80, 10B, 80, 1, hostVID, 3.236096492754891, 0.3098643002815598, 14342432
80, 10B, 80, 1, hostLVD, 3.3531153374071474, 0.2101276829801511, 23300456
80, 10B, 80, 1, hostFDO, 3.1949959318082475, 0.07526889572982105, 28672872
80, 10B, 90, 1, hostVID, 3.4681673463800924, 0.2648900829878354, 16129240
80, 10B, 90, 1, hostLVD, 3.4180546391719107, 0.2362507990511258, 26214512
80, 10B, 90, 1, hostFDO, 3.3992032910709207, 0.06803203134050996, 32258480
80, 10B, 100, 1, hostVID, 3.66547875365363, 0.22258172608883564, 17928040
80, 10B, 100, 1, hostLVD, 3.412274713225402, 0.2957253316977661, 29128568
80, 10B, 100, 1, hostFDO, 3.5841566771901636, 0.07511017529931599, 35844088
80, 10B, 110, 1, hostVID, 3.748255299531593, 0.21174100799328924, 19714848
80, 10B, 110, 1, hostLVD, 3.3625749306891675, 0.42385031619229696, 32042624
80, 10B, 110, 1, hostFDO, 3.7631566691199616, 0.07846177306933809, 39429696
80, 10B, 120, 1, hostVID, 3.7442156618932003, 0.3027507640928129, 21513648
80, 10B, 120, 1, hostLVD, 3.4842712147548673, 0.28318935869464895, 34944688
80, 10B, 120, 1, hostFDO, 3.89525502986086, 0.09858677790398487, 43015304
80, 10B, 130, 1, hostVID, 3.819586905094908, 0.25469228783025283, 23300456
80, 10B, 130, 1, hostLVD, 3.5143769681562365, 0.3348896733618432, 37858744
80, 10B, 130, 1, hostFDO, 4.032862193748405, 0.09758184748426744, 46600912
80, 10B, 140, 1, hostVID, 3.869273503804837, 0.21788422926018197, 25099256
80, 10B, 140, 1, hostLVD, 3.6092169682248287, 0.33347179456002135, 40772800
80, 10B, 140, 1, hostFDO, 4.150314547947834, 0.07623942224436529, 50186520
80, 10B, 150, 1, hostVID, 3.9131385156975145, 0.21465407587326732, 26886064
80, 10B, 150, 1, hostLVD, 3.614609137932471, 0.2242742920194298, 43686856
80, 10B, 150, 1, hostFDO, 4.2626153200396875, 0.08410498542430754, 53760136
80, R, 50, 1, hostVID, 2.5376692981668447, 0.265779897965301, 52429024
80, R, 50, 1, hostLVD, 3.098972666026613, 0.18080628840416124, 52429024
80, R, 50, 1, hostFDO, 2.430800816262493, 0.15235897164794363, 52429024
80, R, 60, 1, hostVID, 2.7644121634429863, 0.24659458029795644, 52429024
80, R, 60, 1, hostLVD, 3.196449504549663, 0.18368540718880846, 52429024
80, R, 60, 1, hostFDO, 2.763312521647659, 0.21718489240817343, 52429024
80, R, 70, 1, hostVID, 3.063588940411246, 0.29719279806817156, 52429024
80, R, 70, 1, hostLVD, 3.2645514674900693, 0.25408033956760534, 52429024
80, R, 70, 1, hostFDO, 2.9655030617344122, 0.0730566001646613, 52429024
80, R, 80, 1, hostVID, 3.236096492754891, 0.3098643002815598, 52429024
80, R, 80, 1, hostLVD, 3.3531153374071474, 0.2101276829801511, 52429024
80, R, 80, 1, hostFDO, 3.1949959318082475, 0.07526889572982105, 52429024
80, R, 90, 1, hostVID, 3.4681673463800924, 0.2648900829878354, 52429024
80, R, 90, 1, hostLVD, 3.4180546391719107, 0.2362507990511258, 52429024
80, R, 90, 1, hostFDO, 3.3992032910709207, 0.06803203134050996, 52429024
80, R, 100, 1, hostVID, 3.66547875365363, 0.22258172608883564, 52429024
80, R, 100, 1, hostLVD, 3.412274713225402, 0.2957253316977661, 52429024
80, R, 100, 1, hostFDO, 3.5841566771901636, 0.07511017529931599, 52429024
80, R, 110, 1, hostVID, 3.748255299531593, 0.21174100799328924, 52429024
80, R, 110, 1, hostLVD, 3.3625749306891675, 0.42385031619229696, 52429024
80, R, 110, 1, hostFDO, 3.7631566691199616, 0.07846177306933809, 52429024
80, R, 120, 1, hostVID, 3.7442156618932003, 0.3027507640928129, 52429024
80, R, 120, 1, hostLVD, 3.4842712147548673, 0.28318935869464895, 52429024
80, R, 120, 1, hostFDO, 3.89525502986086, 0.09858677790398487, 52429024
80, R, 130, 1, hostVID, 3.819586905094908, 0.25469228783025283, 52429024
80, R, 130, 1, hostLVD, 3.5143769681562365, 0.3348896733618432, 52429024
80, R, 130, 1, hostFDO, 4.032862193748405, 0.09758184748426744, 52429024
80, R, 140, 1, hostVID, 3.869273503804837, 0.21788422926018197, 52429024
80, R, 140, 1, hostLVD, 3.6092169682248287, 0.33347179456002135, 52429024
80, R, 140, 1, hostFDO, 4.150314547947834, 0.07623942224436529, 52429024
80, R, 150, 1, hostVID, 3.9131385156975145, 0.21465407587326732, 52429024
80, R, 150, 1, hostLVD, 3.614609137932471, 0.2242742920194298, 52429024
80, R, 150, 1, hostFDO, 4.2626153200396875, 0.08410498542430754, 52429024
90, T, 50, 1, hostVID, 2.1387133295710212, 0.24658374428282384, 107928
90, T, 50, 1, hostLVD, 2.059826725363515, 0.15529109690057227, 179880
90, T, 50, 1, hostFDO, 2.2905511416465045, 0.2158448757577313, 215856
90, T, 60, 1, hostVID, 2.3621307219709484, 0.31311098106280033, 131912
90, T, 60, 1, hostLVD, 2.2201808488317165, 0.18292301053617555, 215856
90, T, 60, 1, hostFDO, 2.5567549800447265, 0.10601530024762726, 263824
90, T, 70, 1, hostVID, 2.562945613341715, 0.3232140971129925, 155896
90, T, 70, 1, hostLVD, 2.3746733597983125, 0.3794651064242821, 251832
90, T, 70, 1, hostFDO, 2.8167723499555923, 0.09106459221218621, 299800
90, T, 80, 1, hostVID, 2.7201395445677896, 0.3264165052212708, 179880
90, T, 80, 1, hostLVD, 2.5183479851036727, 0.18274595773754557, 287808
90, T, 80, 1, hostFDO, 3.048290019199793, 0.11251801734219248, 347768
90, T, 90, 1, hostVID, 2.9324433834436414, 0.39785532072196844, 191872
90, T, 90, 1, hostLVD, 2.6958002911019516, 0.20435546128254117, 311792
90, T, 90, 1, hostFDO, 3.233753417118766, 0.08012044774935127, 383744
90, T, 100, 1, hostVID, 3.0434706919255614, 0.4312563377848271, 215856
90, T, 100, 1, hostLVD, 2.7814607689517774, 0.17186378844116776, 347768
90, T, 100, 1, hostFDO, 3.4075130429685174, 0.10150756380251617, 431712
90, T, 110, 1, hostVID, 3.223745622422385, 0.403398439815192, 239840
90, T, 110, 1, hostLVD, 3.0773102224837325, 0.2263587016393111, 383744
90, T, 110, 1, hostFDO, 3.565206079659406, 0.10287585657948543, 467688
90, T, 120, 1, hostVID, 3.4975593583591498, 0.3329092572556677, 263824
90, T, 120, 1, hostLVD, 3.0616875029672657, 0.3409791283407938, 419720
90, T, 120, 1, hostFDO, 3.706492308115338, 0.08367745492048673, 515656
90, T, 130, 1, hostVID, 3.623490751685224, 0.31450579547149765, 287808
90, T, 130, 1, hostLVD, 3.3263773470200615, 0.4762889803294898, 455696
90, T, 130, 1, hostFDO, 3.8469986956211653, 0.08579476414805937, 563624
90, T, 140, 1, hostVID, 3.6080204577179043, 0.33304832250730726, 299800
90, T, 140, 1, hostLVD, 3.4897021737188934, 0.36351119898299206, 491672
90, T, 140, 1, hostFDO, 3.969668531573431, 0.08038763250500436, 599600
90, T, 150, 1, hostVID, 3.7035785550297624, 0.3034699966548969, 323784
90, T, 150, 1, hostLVD, 3.518249974395804, 0.2884715875655753, 527648
90, T, 150, 1, hostFDO, 4.086206171996841, 0.07195382617156923, 647568
90, B, 50, 1, hostVID, 2.2400798937691566, 0.26260852309780314, 1019320
90, B, 50, 1, hostLVD, 2.812745484668795, 0.22577441871987058, 1642904
90, B, 50, 1, hostFDO, 2.4189055912495387, 0.1915031121384229, 2026648
90, B, 60, 1, hostVID, 2.4425803269417083, 0.280190452701801, 1211192
90, B, 60, 1, hostLVD, 2.929065408307675, 0.2975544162927972, 1966688
90, B, 60, 1, hostFDO, 2.688582760758834, 0.08413806489104632, 2422384
90, B, 70, 1, hostVID, 2.745897561880511, 0.3333652939140519, 1415056
90, B, 70, 1, hostLVD, 3.011095582084001, 0.20137265606507823, 2302464
90, B, 70, 1, hostFDO, 2.9596145406723604, 0.07729840886004066, 2830112
90, B, 80, 1, hostVID, 2.9962915115611963, 0.36019890285069023, 1618920
90, B, 80, 1, hostLVD, 3.204876817777188, 0.2637031870263767, 2626248
90, B, 80, 1, hostFDO, 3.191774146333046, 0.09140037619653603, 3225848
90, B, 90, 1, hostVID, 3.173754473091611, 0.3137845682598081, 1822784
90, B, 90, 1, hostLVD, 3.298546384180079, 0.2508410568925096, 2950032
90, B, 90, 1, hostFDO, 3.3919089818608876, 0.08518591120679192, 3633576
90, B, 100, 1, hostVID, 3.313366433887085, 0.37648057392242984, 2026648
90, B, 100, 1, hostLVD, 3.2966954346443935, 0.2824242031812736, 3285808
90, B, 100, 1, hostFDO, 3.5771925618997296, 0.08922801891265915, 4041304
90, B, 110, 1, hostVID, 3.5019843812069658, 0.3797823479836304, 2218520
90, B, 110, 1, hostLVD, 3.378971794704405, 0.3323295552446839, 3609592
90, B, 110, 1, hostFDO, 3.741675730615152, 0.0806418340002356, 4437040
90, B, 120, 1, hostVID, 3.7100651579328114, 0.2808396387662421, 2422384
90, B, 120, 1, hostLVD, 3.421352549202109, 0.3126288483699243, 3933376
90, B, 120, 1, hostFDO, 3.887448539844838, 0.07895408078433422, 4844768
90, B, 130, 1, hostVID, 3.776004100120786, 0.25758323590912885, 2626248
90, B, 130, 1, hostLVD, 3.417434918127505, 0.33796090295590947, 4269152
90, B, 130, 1, hostFDO, 4.022515362182235, 0.07748609762843403, 5252496
90, B, 140, 1, hostVID, 3.832680859504911, 0.27232521542516064, 2830112
90, B, 140, 1, hostLVD, 3.5403700705267416, 0.21925500239670923, 4592936
90, B, 140, 1, hostFDO, 4.145147542338348, 0.08712822007770647, 5648232
90, B, 150, 1, hostVID, 3.841726455975839, 0.23870497043484395, 3033976
90, B, 150, 1, hostLVD, 3.5891018499540515, 0.35226362572990966, 4916720
90, B, 150, 1, hostFDO, 4.263917648737926, 0.08625967384992186, 6055960
90, 5B, 50, 1, hostVID, 2.5411225049426496, 0.29476165075552824, 5048632
90, 5B, 50, 1, hostLVD, 3.0523449570413823, 0.2969204889458286, 8190536
90, 5B, 50, 1, hostFDO, 2.429075121290737, 0.16042934351177107, 10085272
90, 5B, 60, 1, hostVID, 2.7935998756144675, 0.27615696545916935, 6055960
90, 5B, 60, 1, hostLVD, 3.1208238269010864, 0.409537201741617, 9833440
90, 5B, 60, 1, hostFDO, 2.6909828833777922, 0.08810692384217915, 12099928
90, 5B, 70, 1, hostVID, 2.984438325967407, 0.2918177733149819, 7063288
90, 5B, 70, 1, hostLVD, 3.2251442219907727, 0.3353888427051347, 11476344
90, 5B, 70, 1, hostFDO, 2.9624126197042484, 0.07659735449848959, 14114584
90, 5B, 80, 1, hostVID, 3.244765968395578, 0.2619321844129589, 8070616
90, 5B, 80, 1, hostLVD, 3.3277997807105097, 0.2080736237132356, 13107256
90, 5B, 80, 1, hostFDO, 3.1930239372064264, 0.06063505269832179, 16129240
90, 5B, 90, 1, hostVID, 3.4918852400054083, 0.2392345737167419, 9077944
90, 5B, 90, 1, hostLVD, 3.2858141856947243, 0.3826930291384913, 14750160
90, 5B, 90, 1, hostFDO, 3.3985755161085263, 0.08063634871235091, 18155888
90, 5B, 100, 1, hostVID, 3.5958979086958283, 0.24702840879349305, 10085272
90, 5B, 100, 1, hostLVD, 3.3478068960255363, 0.34042256632313145, 16381072
90, 5B, 100, 1, hostFDO, 3.585327841206607, 0.0804352599127186, 20170544
90, 5B, 110, 1, hostVID, 3.689985823968595, 0.23262988724592717, 11092600
90, 5B, 110, 1, hostLVD, 3.4946596328191015, 0.2692635574396469, 18023976
90, 5B, 110, 1, hostFDO, 3.76079001606598, 0.07101694523326063, 22185200
90, 5B, 120, 1, hostVID, 3.8116526229733103, 0.217270020967109, 12099928
90, 5B, 120, 1, hostLVD, 3.479482875266638, 0.28809596614239597, 19666880
90, 5B, 120, 1, hostFDO, 3.8935463970220527, 0.09406540663259262, 24199856
90, 5B, 130, 1, hostVID, 3.7874554955788864, 0.2614612407020826, 13107256
90, 5B, 130, 1, hostLVD, 3.525682990264874, 0.30159470099859964, 21297792
90, 5B, 130, 1, hostFDO, 4.038604164354277, 0.07327828216994671, 26214512
90, 5B, 140, 1, hostVID, 3.823287330781924, 0.22722841318211215, 14114584
90, 5B, 140, 1, hostLVD, 3.5258385738746405, 0.29963695698161164, 22940696
90, 5B, 140, 1, hostFDO, 4.163665625096485, 0.0689912398151191, 28229168
90, 5B, 150, 1, hostVID, 3.9113650291832482, 0.2048728021637975, 15121912
90, 5B, 150, 1, hostLVD, 3.640003827748936, 0.4087354954530568, 24571608
90, 5B, 150, 1, hostFDO, 4.263917648737926, 0.08625967384992186, 30243824
90, 10B, 50, 1, hostVID, 2.5114664843292855, 0.27431451561050996, 10085272
90, 10B, 50, 1, hostLVD, 3.0523449570413823, 0.2969204889458286, 16381072
90, 10B, 50, 1, hostFDO, 2.429075121290737, 0.16042934351177107, 20170544
90, 10B, 60, 1, hostVID, 2.7935998756144675, 0.27615696545916935, 12099928
90, 10B, 60, 1, hostLVD, 3.1208238269010864, 0.409537201741617, 19666880
90, 10B, 60, 1, hostFDO, 2.6909828833777922, 0.08810692384217915, 24199856
90, 10B, 70, 1, hostVID, 2.984438325967407, 0.2918177733149819, 14114584
90, 10B, 70, 1, hostLVD, 3.2251442219907727, 0.3353888427051347, 22940696
90, 10B, 70, 1, hostFDO, 2.9624126197042484, 0.07659735449848959, 28229168
90, 10B, 80, 1, hostVID, 3.244765968395578, 0.2619321844129589, 16129240
90, 10B, 80, 1, hostLVD, 3.3277997807105097, 0.2080736237132356, 26214512
90, 10B, 80, 1, hostFDO, 3.1930239372064264, 0.06063505269832179, 32258480
90, 10B, 90, 1, hostVID, 3.4918852400054083, 0.2392345737167419, 18155888
90, 10B, 90, 1, hostLVD, 3.2858141856947243, 0.3826930291384913, 29488328
90, 10B, 90, 1, hostFDO, 3.3985755161085263, 0.08063634871235091, 36299784
90, 10B, 100, 1, hostVID, 3.5958979086958283, 0.24702840879349305, 20170544
90, 10B, 100, 1, hostLVD, 3.3478068960255363, 0.34042256632313145, 32762144
90, 10B, 100, 1, hostFDO, 3.585327841206607, 0.0804352599127186, 40329096
90, 10B, 110, 1, hostVID, 3.689985823968595, 0.23262988724592717, 22185200
90, 10B, 110, 1, hostLVD, 3.4946596328191015, 0.2692635574396469, 36047952
90, 10B, 110, 1, hostFDO, 3.76079001606598, 0.07101694523326063, 44358408
90, 10B, 120, 1, hostVID, 3.8116526229733103, 0.217270020967109, 24199856
90, 10B, 120, 1, hostLVD, 3.479482875266638, 0.28809596614239597, 39321768
90, 10B, 120, 1, hostFDO, 3.8935463970220527, 0.09406540663259262, 48387720
90, 10B, 130, 1, hostVID, 3.7874554955788864, 0.2614612407020826, 26214512
90, 10B, 130, 1, hostLVD, 3.525682990264874, 0.30159470099859964, 42595584
90, 10B, 130, 1, hostFDO, 4.038604164354277, 0.07327828216994671, 52417032
90, 10B, 140, 1, hostVID, 3.823287330781924, 0.22722841318211215, 28229168
90, 10B, 140, 1, hostLVD, 3.5258385738746405, 0.29963695698161164, 45869400
90, 10B, 140, 1, hostFDO, 4.163665625096485, 0.0689912398151191, 56458336
90, 10B, 150, 1, hostVID, 3.9113650291832482, 0.2048728021637975, 30243824
90, 10B, 150, 1, hostLVD, 3.640003827748936, 0.4087354954530568, 49143216
90, 10B, 150, 1, hostFDO, 4.263917648737926, 0.08625967384992186, 60487648
90, R, 50, 1, hostVID, 2.5114664843292855, 0.27431451561050996, 52429024
90, R, 50, 1, hostLVD, 3.0523449570413823, 0.2969204889458286, 52429024
90, R, 50, 1, hostFDO, 2.429075121290737, 0.16042934351177107, 52429024
90, R, 60, 1, hostVID, 2.7935998756144675, 0.27615696545916935, 52429024
90, R, 60, 1, hostLVD, 3.1208238269010864, 0.409537201741617, 52429024
90, R, 60, 1, hostFDO, 2.6909828833777922, 0.08810692384217915, 52429024
90, R, 70, 1, hostVID, 2.984438325967407, 0.2918177733149819, 52429024
90, R, 70, 1, hostLVD, 3.2251442219907727, 0.3353888427051347, 52429024
90, R, 70, 1, hostFDO, 2.9624126197042484, 0.07659735449848959, 52429024
90, R, 80, 1, hostVID, 3.244765968395578, 0.2619321844129589, 52429024
90, R, 80, 1, hostLVD, 3.3277997807105097, 0.2080736237132356, 52429024
90, R, 80, 1, hostFDO, 3.1930239372064264, 0.06063505269832179, 52429024
90, R, 90, 1, hostVID, 3.4918852400054083, 0.2392345737167419, 52429024
90, R, 90, 1, hostLVD, 3.2858141856947243, 0.3826930291384913, 52429024
90, R, 90, 1, hostFDO, 3.3985755161085263, 0.08063634871235091, 52429024
90, R, 100, 1, hostVID, 3.5958979086958283, 0.24702840879349305, 52429024
90, R, 100, 1, hostLVD, 3.3478068960255363, 0.34042256632313145, 52429024
90, R, 100, 1, hostFDO, 3.585327841206607, 0.0804352599127186, 52429024
90, R, 110, 1, hostVID, 3.689985823968595, 0.23262988724592717, 52429024
90, R, 110, 1, hostLVD, 3.4946596328191015, 0.2692635574396469, 52429024
90, R, 110, 1, hostFDO, 3.76079001606598, 0.07101694523326063, 52429024
90, R, 120, 1, hostVID, 3.8116526229733103, 0.217270020967109, 52429024
90, R, 120, 1, hostLVD, 3.479482875266638, 0.28809596614239597, 52429024
90, R, 120, 1, hostFDO, 3.8935463970220527, 0.09406540663259262, 52429024
90, R, 130, 1, hostVID, 3.7874554955788864, 0.2614612407020826, 52429024
90, R, 130, 1, hostLVD, 3.525682990264874, 0.30159470099859964, 52429024
90, R, 130, 1, hostFDO, 4.038604164354277, 0.07327828216994671, 52429024
90, R, 140, 1, hostVID, 3.823287330781924, 0.22722841318211215, 52429024
90, R, 140, 1, hostLVD, 3.5258385738746405, 0.29963695698161164, 52429024
90, R, 140, 1, hostFDO, 4.163665625096485, 0.0689912398151191, 52429024
90, R, 150, 1, hostVID, 3.9113650291832482, 0.2048728021637975, 52429024
90, R, 150, 1, hostLVD, 3.640003827748936, 0.4087354954530568, 52429024
90, R, 150, 1, hostFDO, 4.263917648737926, 0.08625967384992186, 52429024
100, T, 50, 1, hostVID, 2.220555107238831, 0.26230548556039035, 119920
100, T, 50, 1, hostLVD, 2.0587277813273577, 0.17173746672942394, 191872
100, T, 50, 1, hostFDO, 2.2507327716182033, 0.14153139971228462, 227848
100, T, 60, 1, hostVID, 2.4093621829573375, 0.2568701017777479, 143904
100, T, 60, 1, hostLVD, 2.183514048559195, 0.16208662770969146, 227848
100, T, 60, 1, hostFDO, 2.560891334605221, 0.1272667466855995, 275816
100, T, 70, 1, hostVID, 2.585029798065412, 0.3283021847663359, 167888
100, T, 70, 1, hostLVD, 2.376987767310213, 0.15218216360609788, 263824
100, T, 70, 1, hostFDO, 2.81866480962454, 0.10207768854123189, 323784
100, T, 80, 1, hostVID, 2.7217570619426357, 0.3789475029250997, 179880
100, T, 80, 1, hostLVD, 2.5035851187867104, 0.2023396088073317, 299800
100, T, 80, 1, hostFDO, 3.04927164003808, 0.11407393606281005, 359760
100, T, 90, 1, hostVID, 2.89224075782861, 0.40228294465135617, 203864
100, T, 90, 1, hostLVD, 2.658646546149546, 0.18285447137321117, 335776
100, T, 90, 1, hostFDO, 3.2397545140862904, 0.08525156672650265, 407728
100, T, 100, 1, hostVID, 3.2591537852839547, 0.34113508576690643, 227848
100, T, 100, 1, hostLVD, 2.9043308779756423, 0.2749043811157275, 371752
100, T, 100, 1, hostFDO, 3.404148868065536, 0.08369440711061404, 455696
100, T, 110, 1, hostVID, 3.527554669459932, 0.30205905395770566, 251832
100, T, 110, 1, hostLVD, 2.991103295861087, 0.19642778783557363, 407728
100, T, 110, 1, hostFDO, 3.5678789532979978, 0.09189993029786332, 503664
100, T, 120, 1, hostVID, 3.468771390846144, 0.33940718255844965, 275816
100, T, 120, 1, hostLVD, 3.1908360571656513, 0.246516890385275, 443704
100, T, 120, 1, hostFDO, 3.7093556174224522, 0.08893877213721686, 539640
100, T, 130, 1, hostVID, 3.511510943888306, 0.32267550332434736, 299800
100, T, 130, 1, hostLVD, 3.1987174244436294, 0.2307693166857661, 479680
100, T, 130, 1, hostFDO, 3.8519336355873746, 0.09130189968363639, 587608
100, T, 140, 1, hostVID, 3.666306092485444, 0.3281744369496983, 323784
100, T, 140, 1, hostLVD, 3.4291893228233246, 0.24839395457188074, 515656
100, T, 140, 1, hostFDO, 3.970736285047275, 0.07043388699272336, 635576
100, T, 150, 1, hostVID, 3.6835671981841056, 0.3106589423282563, 347768
100, T, 150, 1, hostLVD, 3.4201882718521173, 0.27667372311521193, 551632
100, T, 150, 1, hostFDO, 4.083511331117974, 0.07369408499214496, 683544
100, B, 50, 1, hostVID, 2.326550227064233, 0.2850268684858818, 1127248
100, B, 50, 1, hostLVD, 2.6828839151212582, 0.2192703554017421, 1822784
100, B, 50, 1, hostFDO, 2.3813400210756064, 0.09939842380560797, 2242504
100, B, 60, 1, hostVID, 2.571617808830033, 0.31250393398143667, 1355096
100, B, 60, 1, hostLVD, 2.896249475255619, 0.25264091241448555, 2194536
100, B, 60, 1, hostFDO, 2.689302652515192, 0.09024832470308433, 2698200
100, B, 70, 1, hostVID, 2.779522003410315, 0.3307010829126028, 1570952
100, B, 70, 1, hostLVD, 3.1107693718111125, 0.1887490921318567, 2554296
100, B, 70, 1, hostFDO, 2.951910289782682, 0.06022823472717781, 3141904
100, B, 80, 1, hostVID, 2.9267595402969784, 0.36051458349134213, 1798800
100, B, 80, 1, hostLVD, 3.1932072605693587, 0.30227975467621643, 2914056
100, B, 80, 1, hostFDO, 3.194553994763278, 0.10397427444959158, 3585608
100, B, 90, 1, hostVID, 3.120151937450391, 0.3862247337556442, 2026648
100, B, 90, 1, hostLVD, 3.2672106110434513, 0.24077701082239417, 3285808
100, B, 90, 1, hostFDO, 3.3921086971551313, 0.08178690174405508, 4041304
100, B, 100, 1, hostVID, 3.5366563809368357, 0.3143798117346206, 2242504
100, B, 100, 1, hostLVD, 3.434825137528673, 0.2573461229649731, 3645568
100, B, 100, 1, hostFDO, 3.5755612917743385, 0.08498058658253413, 4485008
100, B, 110, 1, hostVID, 3.6420265515391015, 0.2748970124163351, 2470352
100, B, 110, 1, hostLVD, 3.364042090024616, 0.3291385218921186, 4005328
100, B, 110, 1, hostFDO, 3.740941759886496, 0.08088592830944756, 4928712
100, B, 120, 1, hostVID, 3.6687952244981505, 0.3233009728205893, 2698200
100, B, 120, 1, hostLVD, 3.382912708833688, 0.3046292582213123, 4377080
100, B, 120, 1, hostFDO, 3.890026638565095, 0.07453409724244017, 5384408
100, B, 130, 1, hostVID, 3.7333727993622476, 0.2621957031362421, 2914056
100, B, 130, 1, hostLVD, 3.443872964970399, 0.28865066459475064, 4736840
100, B, 130, 1, hostFDO, 4.026216470876657, 0.08224180938178224, 5828112
100, B, 140, 1, hostVID, 3.789703544752256, 0.26589906928902163, 3141904
100, B, 140, 1, hostLVD, 3.637699269907645, 0.11989654691691254, 5096600
100, B, 140, 1, hostFDO, 4.15663578173729, 0.05625309197243338, 6283808
100, B, 150, 1, hostVID, 3.8677769170114047, 0.23570082247693944, 3369752
100, B, 150, 1, hostLVD, 3.7958089385330975, 0.23954171971182942, 5468352
100, B, 150, 1, hostFDO, 4.2634391347040665, 0.07742319539077319, 6727512
100, 5B, 50, 1, hostVID, 2.528320904053087, 0.2671713184383875, 5600264
100, 5B, 50, 1, hostLVD, 3.0839917769663954, 0.1933955805738235, 9101928
100, 5B, 50, 1, hostFDO, 2.4028480419564686, 0.11667004405086137, 11200528
100, 5B, 60, 1, hostVID, 2.687597451564929, 0.2767090697658286, 6727512
100, 5B, 60, 1, hostLVD, 3.1792606587751053, 0.28658828183043045, 10924712
100, 5B, 60, 1, hostFDO, 2.701108442951717, 0.06904237940256477, 13443032
100, 5B, 70, 1, hostVID, 3.013042035226692, 0.27539495231504946, 7842768
100, 5B, 70, 1, hostLVD, 3.1934579687443727, 0.3402186016399353, 12747496
100, 5B, 70, 1, hostFDO, 2.954993912441519, 0.0709311237745037, 15685536
100, 5B, 80, 1, hostVID, 3.2962159931339983, 0.27267375215887035, 8970016
