n, q, tp, g, app, MOS, stdev, Queue
60, 5B, 90, F, hostFDO, 3.269113976853638, 1.6144284584313285e-05
60, 5B, 100, F, hostVIP, 4.3793837157025495, 0.00722036398615319
60, 5B, 100, F, hostVID, 3.716457698221144, 0.049319639732148576
60, 5B, 100, F, hostLVD, 3.4180665849478333, 0.017020506294517953
60, 5B, 100, F, hostFDO, 3.4392644295571886, 1.1144538053577253e-05
60, 5B, 110, F, hostVID, 3.7913164473208774, 0.04343678437232059
60, 5B, 110, F, hostLVD, 3.5986004082087484, 0.16761546227310953
60, 5B, 110, F, hostFDO, 3.5482758670359504, 0.003508621908868054
60, 5B, 120, F, hostVID, 3.8846471214984812, 0.04324124944335803
60, 5B, 120, F, hostLVD, 3.914284202712543, 0.0995003465578682
60, 5B, 120, F, hostFDO, 3.7309495286187264, 1.739624149404267e-05
60, 5B, 130, F, hostVID, 3.9728910717206123, 0.05560732115114998
60, 5B, 130, F, hostLVD, 4.052696311957219, 0.052403852582930226
60, 5B, 130, F, hostFDO, 3.859543294023474, 2.1042879753154643e-05
60, 5B, 140, F, hostVID, 4.004815585777371, 0.17140203262039258
60, 5B, 140, F, hostLVD, 4.00416196706179, 0.058624643559705515
60, 5B, 140, F, hostFDO, 3.984730131873072, 2.2143586763590306e-05
60, 5B, 150, F, hostVID, 4.0180804048168675, 0.22548243037773916
60, 5B, 150, F, hostLVD, 3.9655435465813507, 0.055337636675969484
60, 5B, 150, F, hostFDO, 4.032916101741154, 1.542331619704447e-05
60, 10B, 50, S, hostVIP, 2.8530361676651785, 0.1004324106506361
60, 10B, 50, S, hostVID, 2.5532351354482214, 0.3436158841731841
60, 10B, 50, S, hostLVD, 3.136258741781439, 0.16854867107642021
60, 10B, 50, S, hostFDO, 2.4512026166907366, 0.252005590951029
60, 10B, 60, S, hostVIP, 3.063841192886497, 0.08837576540213102
60, 10B, 60, S, hostVID, 2.8129042580615047, 0.2809321028093173
60, 10B, 60, S, hostLVD, 3.239053846764559, 0.19499201448566394
60, 10B, 60, S, hostFDO, 2.7365606418943087, 0.1267791754874745
60, 10B, 70, S, hostVIP, 3.637163234988844, 0.07043329075338807
60, 10B, 70, S, hostVID, 3.058895229117815, 0.273556251169527
60, 10B, 70, S, hostLVD, 3.2761991656403042, 0.18443144568128278
60, 10B, 70, S, hostFDO, 3.012840008937662, 0.17877255228378722
60, 10B, 80, S, hostVIP, 4.3787751750918, 0.007295815920967545
60, 10B, 80, S, hostVID, 3.2160065673020117, 0.28702800383082505
60, 10B, 80, S, hostLVD, 3.250934181712634, 0.3449113816762456
60, 10B, 80, S, hostFDO, 3.2420259168778114, 0.21329524947771653
60, 10B, 90, S, hostVIP, 4.379294307102005, 0.007218740419620093
60, 10B, 90, S, hostVID, 3.4721992049712624, 0.27136826721016144
60, 10B, 90, S, hostLVD, 3.4577664256729617, 0.16082152860370427
60, 10B, 90, S, hostFDO, 3.407128673161901, 0.1426098632134659
60, 10B, 100, S, hostVIP, 4.379381933235273, 0.007219274960228868
60, 10B, 100, S, hostVID, 3.6625197369952183, 0.20418581009676492
60, 10B, 100, S, hostLVD, 3.535696427226708, 0.19033467596296355
60, 10B, 100, S, hostFDO, 3.5889677610996054, 0.10060723135373673
60, 10B, 110, S, hostVID, 3.738370186522868, 0.22564597456904256
60, 10B, 120, S, hostVID, 3.79751137719279, 0.2518706870628679
60, 10B, 130, S, hostVID, 3.810943458291357, 0.24579369544501312
60, 10B, 140, S, hostVID, 3.848671800365707, 0.2564321824757411
60, 10B, 150, S, hostVID, 3.9048036643681425, 0.22812117724765665
60, 10B, 50, F, hostVIP, 2.292096347689, 0.14060471028307808
60, 10B, 50, F, hostVID, 3.1462115517930465, 0.09448490072032212
60, 10B, 50, F, hostLVD, 3.3716434575773975, 0.0217879927370611
60, 10B, 50, F, hostFDO, 2.3071853678106766, 1.2336913424402192e-05
60, 10B, 60, F, hostVIP, 2.6579299918051333, 0.15166928207187352
60, 10B, 60, F, hostVID, 2.7123076896054577, 0.13596191473022956
60, 10B, 60, F, hostLVD, 3.3552776759235363, 0.029082144193207243
60, 10B, 60, F, hostFDO, 2.579656602174085, 1.8957809415560406e-05
60, 10B, 70, F, hostVIP, 3.0752800519981247, 0.14164399139314157
60, 10B, 70, F, hostVID, 2.9046535985471014, 0.1905533839995117
60, 10B, 70, F, hostLVD, 3.3339500014540717, 0.025308809596600257
60, 10B, 70, F, hostFDO, 2.858068595350365, 2.3998701230552882e-05
60, 10B, 80, F, hostVIP, 3.598026988058566, 0.1316115779623385
60, 10B, 80, F, hostVID, 3.301807351322737, 0.14136399620176548
60, 10B, 80, F, hostLVD, 3.3558123907472615, 0.04058423213594329
60, 10B, 80, F, hostFDO, 3.0789110930867594, 0.00033826589807335795
60, 10B, 90, F, hostVIP, 4.178593905554992, 0.06915387851768338
60, 10B, 90, F, hostVID, 3.546613253651887, 0.11360318672728002
60, 10B, 90, F, hostLVD, 3.307544913110825, 0.0470163008081139
60, 10B, 90, F, hostFDO, 3.273316630824814, 1.732591917807932e-05
60, 10B, 100, F, hostVIP, 4.3793837157025495, 0.00722036398615319
60, 10B, 100, F, hostVID, 3.715852201674954, 0.07459872846206839
60, 10B, 100, F, hostLVD, 3.264182107963443, 0.04277439613533602
60, 10B, 100, F, hostFDO, 3.446699096238607, 2.554276817700788e-05
60, 10B, 110, F, hostVID, 3.805697677547022, 0.04347088118776559
60, 10B, 110, F, hostLVD, 3.616533350210101, 0.07209957437091963
60, 10B, 110, F, hostFDO, 3.6679334262410084, 1.8189844303903238e-05
60, 10B, 120, F, hostVID, 3.8930083502970283, 0.04294999078867797
60, 10B, 120, F, hostLVD, 3.7615508117625582, 0.08396622605000013
60, 10B, 120, F, hostFDO, 3.8137568465716916, 1.8292320996519757e-05
60, 10B, 130, F, hostVID, 3.97057293486248, 0.1153624794711274
60, 10B, 130, F, hostLVD, 3.878310942414295, 0.07821923414766903
60, 10B, 130, F, hostFDO, 3.9478660880621326, 2.1554416781076828e-05
60, 10B, 140, F, hostVID, 4.057297960468307, 0.12047814023280962
60, 10B, 140, F, hostLVD, 3.961056686507701, 0.06121537988662057
60, 10B, 140, F, hostFDO, 4.072018561129141, 1.4919669714409821e-05
60, 10B, 150, F, hostVID, 3.981773853907585, 0.21626967510638104
60, 10B, 150, F, hostLVD, 4.296597381076789, 0.03456868475068141
60, 10B, 150, F, hostFDO, 4.187562999604278, 2.6002130477847896e-05
60, R, 50, S, hostVIP, 2.353813997719738, 0.07930592868131503
60, R, 50, S, hostVID, 2.5532351354482214, 0.3436158841731841
60, R, 50, S, hostLVD, 3.136258741781439, 0.16854867107642021
60, R, 50, S, hostFDO, 2.4512026166907366, 0.252005590951029
60, R, 60, S, hostVIP, 2.796652628246769, 0.08471033424129829
60, R, 60, S, hostVID, 2.8129042580615047, 0.2809321028093173
60, R, 60, S, hostLVD, 3.239053846764559, 0.19499201448566394
60, R, 60, S, hostFDO, 2.7365606418943087, 0.1267791754874745
60, R, 70, S, hostVIP, 3.631358033829577, 0.07002513478342183
60, R, 70, S, hostVID, 3.058895229117815, 0.273556251169527
60, R, 70, S, hostLVD, 3.2761991656403042, 0.18443144568128278
60, R, 70, S, hostFDO, 3.012840008937662, 0.17877255228378722
60, R, 80, S, hostVIP, 4.3787751750918, 0.007295815920967545
60, R, 80, S, hostVID, 3.2160065673020117, 0.28702800383082505
60, R, 80, S, hostLVD, 3.250934181712634, 0.3449113816762456
60, R, 80, S, hostFDO, 3.2420259168778114, 0.21329524947771653
60, R, 90, S, hostVIP, 4.379294307102005, 0.007218740419620093
60, R, 90, S, hostVID, 3.4721992049712624, 0.27136826721016144
60, R, 90, S, hostLVD, 3.4577664256729617, 0.16082152860370427
60, R, 90, S, hostFDO, 3.407128673161901, 0.1426098632134659
60, R, 100, S, hostVIP, 4.379381933235273, 0.007219274960228868
60, R, 100, S, hostVID, 3.6625197369952183, 0.20418581009676492
60, R, 100, S, hostLVD, 3.535696427226708, 0.19033467596296355
60, R, 100, S, hostFDO, 3.5889677610996054, 0.10060723135373673
60, R, 110, S, hostVID, 3.738370186522868, 0.22564597456904256
60, R, 120, S, hostVID, 3.79751137719279, 0.2518706870628679
60, R, 130, S, hostVID, 3.810943458291357, 0.24579369544501312
60, R, 140, S, hostVID, 3.848671800365707, 0.2564321824757411
60, R, 150, S, hostVID, 3.9048036643681425, 0.22812117724765665
60, R, 50, F, hostVIP, 1.0301753837534973, 0.05289682894819765
60, R, 50, F, hostVID, 3.1767690197227143, 0.0803113874848529
60, R, 50, F, hostLVD, 3.332668495970541, 0.056996134963605644
60, R, 50, F, hostFDO, 2.3449383631529654, 1.3870934651371909e-05
60, R, 60, F, hostVIP, 1.092757775599587, 0.0860830343965188
60, R, 60, F, hostVID, 2.7123876819383255, 0.13535880240367526
60, R, 60, F, hostLVD, 3.3641051654023952, 0.048415117172694616
60, R, 60, F, hostFDO, 2.651004076725943, 1.4113791228602245e-05
60, R, 70, F, hostVIP, 1.8057989050412628, 0.3041235350318772
60, R, 70, F, hostVID, 2.8721174500852458, 0.1650528945405114
60, R, 70, F, hostLVD, 3.3684725183313087, 0.04427080595340325
60, R, 70, F, hostFDO, 2.909701805071619, 1.816833724292429e-05
60, R, 80, F, hostVIP, 3.1441584270112135, 0.2528145683981563
60, R, 80, F, hostVID, 3.320231104243982, 0.13920918446179115
60, R, 80, F, hostLVD, 3.3722238452881497, 0.04700505307406884
60, R, 80, F, hostFDO, 3.1337742989150343, 1.0342138727712398e-05
60, R, 90, F, hostVIP, 4.142960063076219, 0.0879771791249924
60, R, 90, F, hostVID, 3.5408135329408172, 0.10870721354503866
60, R, 90, F, hostLVD, 3.3916319708327904, 0.049034595652384154
60, R, 90, F, hostFDO, 3.3313800114691796, 1.296313102121969e-05
60, R, 100, F, hostVIP, 4.3793837157025495, 0.00722036398615319
60, R, 100, F, hostVID, 3.727685667034947, 0.06890295232170189
60, R, 100, F, hostLVD, 3.3832517084220814, 0.05309788883889124
60, R, 100, F, hostFDO, 3.508119645633036, 1.1427922914040126e-05
60, R, 110, F, hostVID, 3.8406009579570446, 0.047799187517900646
60, R, 110, F, hostLVD, 4.215320943362653, 0.05476669803602772
60, R, 110, F, hostFDO, 3.6679334262410084, 1.8189844303903238e-05
60, R, 120, F, hostVID, 3.9247671874735763, 0.045311665306424886
60, R, 120, F, hostLVD, 4.270996215076859, 0.03597559239740911
60, R, 120, F, hostFDO, 3.8137568465716916, 1.8292320996519757e-05
60, R, 130, F, hostVID, 4.008818634807328, 0.08796444018151921
60, R, 130, F, hostLVD, 4.307094368976977, 0.029012869723430312
60, R, 130, F, hostFDO, 3.9478660880621326, 2.1554416781076828e-05
60, R, 140, F, hostVID, 4.028189310196436, 0.20182432631692726
60, R, 140, F, hostLVD, 4.306008045449788, 0.027662381863862454
60, R, 140, F, hostFDO, 4.072018561129141, 1.4919669714409821e-05
60, R, 150, F, hostVID, 4.029072454642968, 0.14866958082839005
60, R, 150, F, hostLVD, 4.301006734668155, 0.03505589225367046
60, R, 150, F, hostFDO, 4.187562999604278, 2.6002130477847896e-05
70, T, 50, S, hostVIP, 3.220809516502741, 0.10629237841196601
70, T, 50, S, hostVID, 2.188587339951428, 0.2711689200439985
70, T, 50, S, hostLVD, 2.114283933005593, 0.14545956405876823
70, T, 50, S, hostFDO, 2.2596943822655464, 0.1767850178039819
70, T, 60, S, hostVIP, 3.6659900539955643, 0.0823927176389298
70, T, 60, S, hostVID, 2.4662572874043507, 0.297116348667597
70, T, 60, S, hostLVD, 2.1915197367272516, 0.1654285302492442
70, T, 60, S, hostFDO, 2.557888071178275, 0.13664534030584644
70, T, 70, S, hostVIP, 4.09095370851961, 0.05613545754337453
70, T, 70, S, hostVID, 2.489553870097409, 0.2893614453656649
70, T, 70, S, hostLVD, 2.3757918207986544, 0.16217139947007042
70, T, 70, S, hostFDO, 2.847213400058366, 0.16028889016011197
70, T, 80, S, hostVIP, 4.319075428228366, 0.027475818950665223
70, T, 80, S, hostVID, 2.708131521204544, 0.3769761485619576
70, T, 80, S, hostLVD, 2.5611830249252994, 0.19863206941675357
70, T, 80, S, hostFDO, 3.0348565445387647, 0.096175714104039
70, T, 90, S, hostVIP, 4.368304835980497, 0.016125230075112157
70, T, 90, S, hostVID, 2.8683195508681125, 0.36284134273172075
70, T, 90, S, hostLVD, 2.6365843104006568, 0.1883016308068176
70, T, 90, S, hostFDO, 3.232147523803596, 0.09864357083375846
70, T, 100, S, hostVIP, 4.376366249832012, 0.011263098001218996
70, T, 100, S, hostVID, 3.1701817388697995, 0.37991675300605754
70, T, 100, S, hostLVD, 2.934888580674281, 0.28377529430461357
70, T, 100, S, hostFDO, 3.4077185677966604, 0.07539465630422583
70, T, 110, S, hostVID, 3.3330108810185988, 0.3963783514238744
70, T, 120, S, hostVID, 3.461994105971124, 0.330010578390526
70, T, 130, S, hostVID, 3.535490479631988, 0.35330896942946954
70, T, 140, S, hostVID, 3.484855894567611, 0.36705319542533427
70, T, 150, S, hostVID, 3.7331669831779797, 0.3061315733955439
70, B, 50, S, hostVIP, 3.331544301753027, 0.10169483196022057
70, B, 50, S, hostVID, 2.332068332954811, 0.2308989161860475
70, B, 50, S, hostLVD, 2.838077411335726, 0.2598481775281855
70, B, 50, S, hostFDO, 2.383743815490405, 0.0793366718978252
70, B, 60, S, hostVIP, 3.764692357034234, 0.0836308388573415
70, B, 60, S, hostVID, 2.568200978652747, 0.25447999715207836
70, B, 60, S, hostLVD, 2.8907613301981514, 0.2161065430439431
70, B, 60, S, hostFDO, 2.692244767221612, 0.07114052637206933
70, B, 70, S, hostVIP, 4.242349196426545, 0.033732484742704794
70, B, 70, S, hostVID, 2.6548586525659412, 0.2870686740911955
70, B, 70, S, hostLVD, 3.0460948427149055, 0.20502827459127243
70, B, 70, S, hostFDO, 2.9637305049798344, 0.08477797778905044
70, B, 80, S, hostVIP, 4.37698244320378, 0.010654740161879107
70, B, 80, S, hostVID, 2.998259752036907, 0.3712745025726929
70, B, 80, S, hostLVD, 3.13469361799005, 0.2628902411924681
70, B, 80, S, hostFDO, 3.1896978672343232, 0.09087477147150766
70, B, 90, S, hostVIP, 4.377129246593988, 0.010655034068824289
70, B, 90, S, hostVID, 3.268902245377044, 0.36547422061358675
70, B, 90, S, hostLVD, 3.129327161254696, 0.28711864769880696
70, B, 90, S, hostFDO, 3.3931443316066554, 0.08104921472044743
70, B, 100, S, hostVIP, 4.377208549215391, 0.010654500645720717
70, B, 100, S, hostVID, 3.4880749478416537, 0.30758690450907883
70, B, 100, S, hostLVD, 3.4351335083797734, 0.19783939712640863
70, B, 100, S, hostFDO, 3.571757982094816, 0.08245900267089845
70, B, 110, S, hostVID, 3.6566612465992834, 0.27234898704176264
70, B, 120, S, hostVID, 3.7647846191795535, 0.25257998944273563
70, B, 130, S, hostVID, 3.8751591523117903, 0.24014705534541145
70, B, 140, S, hostVID, 3.804506701017829, 0.2357437539649201
70, B, 150, S, hostVID, 3.857658703870628, 0.21330978594059474
70, B, 50, F, hostVIP, 2.523586692167096, 0.13835212834541974
70, B, 50, F, hostVID, 1.3144561771410375, 0.004494292396654284
70, B, 50, F, hostLVD, 1.494532859709135, 0.058895580187582855
70, B, 50, F, hostFDO, 2.1320770235663837, 0.03559379323051825
70, B, 60, F, hostVIP, 2.8945984599189014, 0.13366192889613668
70, B, 60, F, hostVID, 2.853920023400649, 0.1365434847872497
70, B, 60, F, hostLVD, 1.5521996158573612, 0.0828883712002455
70, B, 60, F, hostFDO, 2.576606476079801, 0.0006134563460582007
70, B, 70, F, hostVIP, 3.321468877672618, 0.1259656423558864
70, B, 70, F, hostVID, 3.103570901387759, 0.0737815853056075
70, B, 70, F, hostLVD, 2.305989599890956, 0.101947825206888
70, B, 70, F, hostFDO, 2.82325960252557, 3.4072451298450475e-05
70, B, 80, F, hostVIP, 3.843607194319104, 0.09491909159143057
70, B, 80, F, hostVID, 3.0745019145661736, 0.19341179527389393
70, B, 80, F, hostLVD, 2.373766046227368, 0.12281301444108793
70, B, 80, F, hostFDO, 1.7497094595066924, 0.08076117746141102
70, B, 90, F, hostVIP, 4.295799175228496, 0.03803541299673766
70, B, 90, F, hostVID, 3.127424528394182, 0.1893628168973804
70, B, 90, F, hostLVD, 2.4597888163430994, 0.11287539031384429
70, B, 90, F, hostFDO, 3.2649992589740813, 0.00056900558969841
70, B, 100, F, hostVIP, 4.377206415324382, 0.010654033682217751
70, B, 100, F, hostVID, 3.2063250014711846, 0.13267498092381444
70, B, 100, F, hostLVD, 2.4707619441873283, 0.10442586028385557
70, B, 100, F, hostFDO, 3.434773016495742, 9.565374437287822e-06
70, B, 110, F, hostVID, 3.3753498761281375, 0.15572144251055248
70, B, 110, F, hostLVD, 2.4693176907360455, 0.11025993921849052
70, B, 110, F, hostFDO, 3.5799135603667174, 0.005989911610296649
70, B, 120, F, hostVID, 3.723539165806286, 0.04735768005000642
70, B, 120, F, hostLVD, 2.4099146299536414, 0.1559679976211123
70, B, 130, F, hostVID, 3.806472916235713, 0.04544714120147798
70, B, 130, F, hostLVD, 2.392098079611947, 0.14610847197742227
70, B, 140, F, hostVID, 3.8715378450375817, 0.04779661005949797
70, B, 140, F, hostLVD, 2.4313546958635848, 0.23006557688604998
70, B, 150, F, hostVID, 3.926443223593525, 0.05646469510749926
70, B, 150, F, hostLVD, 2.4521416665647826, 0.24140174263029857
70, 5B, 50, S, hostVIP, 3.2665016919815173, 0.10032027544983467
70, 5B, 50, S, hostVID, 2.5417949117798146, 0.24153828779075243
70, 5B, 50, S, hostLVD, 3.1251911417186795, 0.14663349106502363
70, 5B, 50, S, hostFDO, 2.418536347313994, 0.1576953435990782
70, 5B, 60, S, hostVIP, 3.5120485704356827, 0.09179087609804679
70, 5B, 60, S, hostVID, 2.840604612152549, 0.239340871958871
70, 5B, 60, S, hostLVD, 3.1945499033904867, 0.250045869321477
70, 5B, 60, S, hostFDO, 2.7315937698601402, 0.17557844272748718
70, 5B, 70, S, hostVIP, 3.8966070372436183, 0.056765851257233386
70, 5B, 70, S, hostVID, 3.0535424685936348, 0.3109876293647226
70, 5B, 70, S, hostLVD, 3.266130608557905, 0.21562827693641337
70, 5B, 70, S, hostFDO, 2.980718723011894, 0.10806139116683824
70, 5B, 80, S, hostVIP, 4.37698244320378, 0.010654740161879107
70, 5B, 80, S, hostVID, 3.2783469592048173, 0.2719572626615944
70, 5B, 80, S, hostLVD, 3.2997042949519906, 0.2993872766521858
70, 5B, 80, S, hostFDO, 3.2002405734969956, 0.08511663706634563
70, 5B, 90, S, hostVIP, 4.377129246593988, 0.010655034068824289
70, 5B, 90, S, hostVID, 3.4674690396997105, 0.27410720094006874
70, 5B, 90, S, hostLVD, 3.3613443054199004, 0.3117706253088105
70, 5B, 90, S, hostFDO, 3.4090609759370336, 0.1260228976822016
70, 5B, 100, S, hostVIP, 4.377208549215391, 0.010654500645720717
70, 5B, 100, S, hostVID, 3.6561502555752017, 0.2233257719630864
70, 5B, 100, S, hostLVD, 3.380937975544422, 0.2818847618875949
70, 5B, 100, S, hostFDO, 3.5830450055930063, 0.10266006101814987
70, 5B, 110, S, hostVID, 3.766434117725265, 0.20511057932825247
70, 5B, 120, S, hostVID, 3.8047984711910354, 0.2160985427764997
70, 5B, 130, S, hostVID, 3.8466419721526424, 0.24792201463354357
70, 5B, 140, S, hostVID, 3.9302142710693166, 0.19149325713555793
70, 5B, 150, S, hostVID, 3.918617847300955, 0.2105996319171107
70, 5B, 50, F, hostVIP, 2.4308835998095013, 0.13681481834017725
70, 5B, 50, F, hostVID, 3.041617989339987, 0.07640117802226386
70, 5B, 50, F, hostLVD, 3.3059492753703155, 0.028287279363160483
70, 5B, 50, F, hostFDO, 2.306311902023045, 0.0016034458023920267
70, 5B, 60, F, hostVIP, 2.783379357314644, 0.14455246059564478
70, 5B, 60, F, hostVID, 2.823439913054176, 0.19213638677812458
70, 5B, 60, F, hostLVD, 3.33892033201081, 0.020381457296404386
70, 5B, 60, F, hostFDO, 2.6053934728000256, 1.0833215847047187e-05
70, 5B, 70, F, hostVIP, 3.1517157182300246, 0.14279418485845424
70, 5B, 70, F, hostVID, 2.863465677507483, 0.18605810830347516
70, 5B, 70, F, hostLVD, 3.3253751177884943, 0.032361949408205554
70, 5B, 70, F, hostFDO, 2.860631911940428, 1.2903086507798385e-05
70, 5B, 80, F, hostVIP, 3.636910492901855, 0.12564284480336152
70, 5B, 80, F, hostVID, 3.279552021781883, 0.1299065029852955
70, 5B, 80, F, hostLVD, 3.403410403396485, 0.01876678874037653
70, 5B, 80, F, hostFDO, 3.073861420666002, 0.003490168009677703
70, 5B, 90, F, hostVIP, 4.190717130086054, 0.07793327224080003
70, 5B, 90, F, hostVID, 3.545209209545392, 0.11087750426978296
70, 5B, 90, F, hostLVD, 3.4164570641778944, 0.01737402991164262
70, 5B, 90, F, hostFDO, 3.269124205872625, 1.5218798403606661e-05
70, 5B, 100, F, hostVIP, 4.377206415324382, 0.010654033682217751
70, 5B, 100, F, hostVID, 3.725692825581051, 0.04236275122825966
70, 5B, 100, F, hostLVD, 3.417793023119496, 0.017149762665897135
70, 5B, 100, F, hostFDO, 3.4392701680624302, 1.5769902725685444e-05
70, 5B, 110, F, hostVID, 3.797336080634329, 0.044129063936228764
70, 5B, 110, F, hostLVD, 3.6254689927445938, 0.15083876688058126
70, 5B, 110, F, hostFDO, 3.563622269085999, 0.006790987152901823
70, 5B, 120, F, hostVID, 3.8885554923985866, 0.04741588280187562
70, 5B, 120, F, hostLVD, 3.9337419832207607, 0.087958260276674
70, 5B, 130, F, hostVID, 3.9781062219506382, 0.08182658067258991
70, 5B, 130, F, hostLVD, 4.049847195611344, 0.0509567851494811
70, 5B, 140, F, hostVID, 4.060020363608456, 0.09161592253513157
70, 5B, 140, F, hostLVD, 3.9824842801322706, 0.053998184152237054
70, 5B, 150, F, hostVID, 4.048440117490246, 0.17345524670361145
70, 5B, 150, F, hostLVD, 3.9665224825839998, 0.048071656174394385
70, 10B, 50, S, hostVIP, 2.888868608381089, 0.09457594124925492
70, 10B, 50, S, hostVID, 2.5657928673330828, 0.27563579082264855
70, 10B, 50, S, hostLVD, 3.1251911417186795, 0.14663349106502363
70, 10B, 50, S, hostFDO, 2.418536347313994, 0.1576953435990782
70, 10B, 60, S, hostVIP, 3.1451319704722893, 0.08315141500592149
70, 10B, 60, S, hostVID, 2.842296623007195, 0.3141795953100441
70, 10B, 60, S, hostLVD, 3.1945499033904867, 0.250045869321477
70, 10B, 60, S, hostFDO, 2.7315937698601402, 0.17557844272748718
70, 10B, 70, S, hostVIP, 3.872439485932663, 0.0604164205148658
70, 10B, 70, S, hostVID, 2.9940458715424065, 0.30397054829241793
70, 10B, 70, S, hostLVD, 3.266130608557905, 0.21562827693641337
70, 10B, 70, S, hostFDO, 2.980718723011894, 0.10806139116683824
70, 10B, 80, S, hostVIP, 4.37698244320378, 0.010654740161879107
70, 10B, 80, S, hostVID, 3.2783469592048173, 0.2719572626615944
70, 10B, 80, S, hostLVD, 3.2997042949519906, 0.2993872766521858
70, 10B, 80, S, hostFDO, 3.2002405734969956, 0.08511663706634563
70, 10B, 90, S, hostVIP, 4.377129246593988, 0.010655034068824289
70, 10B, 90, S, hostVID, 3.4674690396997105, 0.27410720094006874
70, 10B, 90, S, hostLVD, 3.3613443054199004, 0.3117706253088105
70, 10B, 90, S, hostFDO, 3.4090609759370336, 0.1260228976822016
70, 10B, 100, S, hostVIP, 4.377208549215391, 0.010654500645720717
70, 10B, 100, S, hostVID, 3.6561502555752017, 0.2233257719630864
70, 10B, 100, S, hostLVD, 3.380937975544422, 0.2818847618875949
70, 10B, 100, S, hostFDO, 3.5830450055930063, 0.10266006101814987
70, 10B, 110, S, hostVID, 3.766434117725265, 0.20511057932825247
70, 10B, 120, S, hostVID, 3.8047984711910354, 0.2160985427764997
70, 10B, 130, S, hostVID, 3.8466419721526424, 0.24792201463354357
70, 10B, 140, S, hostVID, 3.9302142710693166, 0.19149325713555793
70, 10B, 150, S, hostVID, 3.918617847300955, 0.2105996319171107
70, 10B, 50, F, hostVIP, 2.3642407137642665, 0.14308795691319695
70, 10B, 50, F, hostVID, 3.1479410911522683, 0.09347842051854197
70, 10B, 50, F, hostLVD, 3.3689516199583016, 0.022022710907865613
70, 10B, 50, F, hostFDO, 2.307186049084656, 1.1727089462513464e-05
70, 10B, 60, F, hostVIP, 2.703484471987778, 0.1497619959476152
70, 10B, 60, F, hostVID, 2.7217822458770784, 0.1686487025929178
70, 10B, 60, F, hostLVD, 3.3548399900948556, 0.021936206280242027
70, 10B, 60, F, hostFDO, 2.5796665482114634, 1.0176418552170223e-05
70, 10B, 70, F, hostVIP, 3.087094800098287, 0.14956451641732244
70, 10B, 70, F, hostVID, 2.892348505648378, 0.17854727481826757
70, 10B, 70, F, hostLVD, 3.3309935155020174, 0.035752650101286754
70, 10B, 70, F, hostFDO, 2.858079792369898, 1.7168301621467815e-05
70, 10B, 80, F, hostVIP, 3.587477346053965, 0.13913231228770453
70, 10B, 80, F, hostVID, 3.291904551625656, 0.12982650421264147
70, 10B, 80, F, hostLVD, 3.3528365362325347, 0.04349513020992176
70, 10B, 80, F, hostFDO, 3.078877570027835, 0.0012446853456742513
70, 10B, 90, F, hostVIP, 4.179130931684087, 0.08281010671329649
70, 10B, 90, F, hostVID, 3.550389927515995, 0.10703701843837364
70, 10B, 90, F, hostLVD, 3.30218896963591, 0.041975890878401444
70, 10B, 90, F, hostFDO, 3.273325953131751, 1.857379162287972e-05
70, 10B, 100, F, hostVIP, 4.377206415324382, 0.010654033682217751
70, 10B, 100, F, hostVID, 3.732161296634248, 0.0387819048428048
70, 10B, 100, F, hostLVD, 3.268885240430672, 0.04050897359637024
70, 10B, 100, F, hostFDO, 3.446716334787826, 1.9035694497356925e-05
70, 10B, 110, F, hostVID, 3.8191948408211003, 0.04158875224982524
70, 10B, 110, F, hostLVD, 3.5995372292948846, 0.08078285041859139
70, 10B, 110, F, hostFDO, 3.667941450453985, 1.4695125699076257e-05
70, 10B, 120, F, hostVID, 3.8891578215651985, 0.0743392344848501
70, 10B, 120, F, hostLVD, 3.74721137233969, 0.07583889579816509
70, 10B, 130, F, hostVID, 3.993039419638238, 0.08609749972687776
70, 10B, 130, F, hostLVD, 3.8646271021260015, 0.0557119851668291
70, 10B, 140, F, hostVID, 4.072529289444954, 0.10367891321923944
70, 10B, 140, F, hostLVD, 3.959602526225899, 0.04568982117336918
70, 10B, 150, F, hostVID, 3.9788756990370606, 0.2469382713063346
70, 10B, 150, F, hostLVD, 4.297013853746722, 0.026064568962397994
70, R, 50, S, hostVIP, 2.6023167958520848, 0.08472764667205303
70, R, 50, S, hostVID, 2.5657928673330828, 0.27563579082264855
70, R, 50, S, hostLVD, 3.1251911417186795, 0.14663349106502363
70, R, 50, S, hostFDO, 2.418536347313994, 0.1576953435990782
70, R, 60, S, hostVIP, 3.06719588399483, 0.08113660069503056
70, R, 60, S, hostVID, 2.842296623007195, 0.3141795953100441
70, R, 60, S, hostLVD, 3.1945499033904867, 0.250045869321477
70, R, 60, S, hostFDO, 2.7315937698601402, 0.17557844272748718
70, R, 70, S, hostVIP, 3.872439485932663, 0.0604164205148658
70, R, 70, S, hostVID, 2.9940458715424065, 0.30397054829241793
70, R, 70, S, hostLVD, 3.266130608557905, 0.21562827693641337
70, R, 70, S, hostFDO, 2.980718723011894, 0.10806139116683824
70, R, 80, S, hostVIP, 4.37698244320378, 0.010654740161879107
70, R, 80, S, hostVID, 3.2783469592048173, 0.2719572626615944
70, R, 80, S, hostLVD, 3.2997042949519906, 0.2993872766521858
70, R, 80, S, hostFDO, 3.2002405734969956, 0.08511663706634563
